date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2019-05-14,2454,8354651,2373753670,279.0,289.0,276.5,289.0,2.5,5857
2019-05-15,2454,5782386,1680575399,290.0,293.5,287.5,290.0,1.0,4019
2019-05-16,2454,4927890,1425674820,290.0,292.0,286.0,288.0,-2.0,2975
2019-05-17,2454,8935427,2611844330,291.5,296.5,289.0,291.0,3.0,5784
2019-05-20,2454,5080134,1471544273,291.5,293.0,286.5,290.0,-1.0,3306
2019-05-21,2454,5504726,1597601895,287.0,292.5,286.5,290.5,0.5,3604
2019-05-22,2454,3821414,1102087232,290.0,290.5,286.5,287.5,-3.0,2864
2019-05-23,2454,9875909,2882498428,291.0,295.0,289.0,292.0,4.5,6368
2019-05-24,2454,5171759,1502837201,294.5,294.5,286.0,287.0,-5.0,3413
2019-05-27,2454,7623986,2135956052,287.0,288.5,276.5,281.0,-6.0,5243
2019-05-28,2454,7631484,2143149972,283.0,283.5,279.5,280.5,-0.5,2343
2019-05-29,2454,5039512,1399122121,277.5,280.5,275.0,280.5,0.0,3388
2019-05-30,2454,10940177,3209808892,284.5,298.5,284.5,296.5,16.0,7848
2019-05-31,2454,16347408,5020298336,298.5,313.0,297.0,311.0,14.5,10658
2019-06-03,2454,13144705,4105535165,308.5,316.5,304.0,314.0,3.0,8841
2019-06-04,2454,8772745,2758648450,316.0,318.0,311.0,311.0,-3.0,6107
2019-06-05,2454,9334896,2943639552,317.0,319.5,312.5,313.0,2.0,5967
2019-06-06,2454,6168786,1902728516,312.0,312.0,305.5,307.0,-6.0,4058
2019-06-10,2454,8082018,2538785170,313.0,316.5,310.0,316.0,9.0,5285
2019-06-11,2454,8924969,2767666452,310.0,314.0,308.0,308.0,-8.0,6005
2019-06-12,2454,4508590,1396594310,308.5,312.5,306.5,309.5,1.5,2942
2019-06-13,2454,6906886,2154996160,309.5,316.5,308.5,309.5,0.0,4696
2019-06-14,2454,4800518,1482567526,311.0,312.5,306.0,307.0,-2.5,3019
2019-06-17,2454,7844100,2373071842,305.0,307.0,300.0,300.5,-6.5,4538
2019-06-18,2454,6585570,2020221060,304.0,309.0,304.0,308.5,8.0,4100
2019-06-19,2454,8662800,2688656680,314.5,315.0,307.5,308.5,0.0,5881
2019-06-20,2454,4674213,1450037914,311.0,313.0,308.0,310.0,1.5,3173
2019-06-21,2454,9233348,2891655576,312.0,316.0,310.0,313.5,3.5,5301
2019-06-24,2454,4462509,1398181826,311.5,315.5,310.0,315.5,2.0,3093
2019-06-25,2454,3262743,1016180573,313.5,315.0,309.0,311.5,-4.0,2587
2019-06-26,2454,3335968,1037970554,312.5,313.0,309.5,310.5,-1.0,2411
2019-06-27,2454,5593416,1757554259,314.0,315.5,312.5,313.0,2.5,3449
2019-06-28,2454,4718184,1477945592,314.0,315.5,311.0,314.0,1.0,2646
2019-07-01,2454,8268252,2599022236,315.0,317.0,312.5,314.0,0.0,5629
2019-07-02,2454,7822935,2478233455,314.0,319.0,313.5,319.0,5.0,5394
2019-07-03,2454,8818515,2830694255,322.0,326.5,316.0,317.5,-1.5,6294
2019-07-04,2454,4090644,1304523089,320.0,320.5,317.5,319.0,1.5,2646
2019-07-05,2454,6690938,2143353098,319.5,322.0,318.5,321.0,2.0,4079
2019-07-08,2454,5706740,1787637360,312.0,315.5,312.0,314.0,0.0,4073
2019-07-09,2454,3738897,1175444201,314.5,316.0,313.0,313.5,-0.5,2648
2019-07-10,2454,4383939,1392098115,317.0,319.0,315.5,318.0,4.5,3311
2019-07-11,2454,6720950,2162178950,320.0,324.0,319.0,322.5,4.5,4670
2019-07-12,2454,3255923,1039423014,321.5,322.0,318.0,318.0,-4.5,2331
2019-07-15,2454,5194708,1636742649,318.5,319.0,313.5,314.5,-3.5,3467
2019-07-16,2454,5075568,1595294119,315.5,317.5,313.0,314.0,-0.5,3293
2019-07-17,2454,7544470,2338695890,313.0,314.0,308.5,310.0,-4.0,4794
2019-07-18,2454,9627433,2931931065,311.0,311.0,301.0,302.0,-8.0,5859
2019-07-19,2454,7333715,2240024071,307.5,308.0,302.5,304.5,2.5,4436
2019-07-22,2454,7703764,2373239326,306.0,309.5,305.5,308.5,4.0,4217
2019-07-23,2454,7586407,2376181798,310.0,315.0,310.0,314.5,6.0,4631
2019-07-24,2454,8578357,2663116170,315.0,315.5,307.5,308.0,-6.5,5136
2019-07-25,2454,5665905,1762904765,310.0,313.0,308.0,313.0,5.0,3568
2019-07-26,2454,4494969,1404890771,309.5,315.0,308.0,313.5,0.5,3197
2019-07-29,2454,9083924,2865310332,311.0,319.5,310.0,319.0,5.5,5639
2019-07-30,2454,17119494,5552940056,322.0,328.0,320.5,325.5,6.5,10393
2019-07-31,2454,17759819,5584931876,322.0,322.0,309.0,314.5,-11.0,11365
2019-08-01,2454,24478906,7848696390,318.0,327.5,314.0,314.0,-0.5,14521
2019-08-02,2454,13587337,4249351145,310.5,316.5,309.5,316.0,2.0,8427
2019-08-05,2454,9440893,2935230547,313.0,315.5,309.0,312.0,-4.0,5375
2019-08-06,2454,10859433,3355221085,305.0,313.0,304.0,309.0,-3.0,6522
2019-08-07,2454,13326307,4225014512,313.0,319.5,312.5,318.0,9.0,8399
2019-08-08,2454,7158959,2270486923,316.5,320.5,314.5,316.5,-1.5,4312
2019-08-12,2454,8148041,2619275161,318.5,323.0,318.0,323.0,6.5,5323
2019-08-13,2454,3973869,1266869342,321.5,322.0,317.0,318.0,-5.0,2734
2019-08-14,2454,4361080,1399279460,322.0,323.0,318.5,319.5,1.5,2919
2019-08-15,2454,5639867,1776265695,314.5,317.0,313.5,316.5,-3.0,3305
2019-08-16,2454,8208353,2638139981,317.0,324.5,317.0,322.0,5.5,5423
2019-08-19,2454,30578217,10510892950,328.0,353.0,326.5,353.0,31.0,18941
2019-08-20,2454,13464762,4719376529,351.5,354.0,347.0,351.0,-2.0,8841
2019-08-21,2454,11451561,4011166449,351.0,356.5,347.0,347.0,-4.0,7075
2019-08-22,2454,9351639,3243043796,349.0,352.0,342.5,345.0,-2.0,5467
2019-08-23,2454,8018420,2771854155,347.5,352.0,342.5,342.5,-2.5,5091
2019-08-26,2454,5594378,1905759654,337.5,344.5,336.0,343.0,0.5,3753
2019-08-27,2454,10359958,3582678466,347.0,348.0,343.0,345.5,2.5,3929
2019-08-28,2454,21836331,7946252194,355.5,367.5,355.0,366.0,20.5,13619
2019-08-29,2454,8989969,3274846486,364.5,366.0,361.5,365.5,-0.5,5754
2019-08-30,2454,10557568,3894652868,370.5,373.5,365.0,367.5,2.0,6582
2019-09-02,2454,5333803,1962895110,367.5,371.5,364.0,370.5,3.0,3877
2019-09-03,2454,5274940,1930657160,370.5,370.5,363.0,364.0,-6.5,3379
2019-09-04,2454,6380489,2327626485,365.0,369.0,362.0,365.0,1.0,3941
2019-09-05,2454,4485683,1644194478,368.5,369.5,364.5,367.5,2.5,3323
2019-09-06,2454,14046238,5250955851,371.0,378.0,368.0,374.5,7.0,9206
2019-09-09,2454,19604086,7542265375,381.5,389.5,378.0,382.5,8.0,13123
2019-09-10,2454,9046222,3415126416,380.0,382.0,375.5,378.0,-4.5,6188
2019-09-11,2454,7656588,2865773740,376.0,379.5,372.5,374.5,-3.5,5713
2019-09-12,2454,9899513,3729848875,381.0,383.0,373.0,375.0,0.5,6952
2019-09-16,2454,10976486,4175834666,375.5,384.5,375.5,382.0,7.0,7798
2019-09-17,2454,9510754,3652543272,385.0,388.0,382.5,383.0,1.0,5211
2019-09-18,2454,7371028,2815458696,383.0,384.0,379.0,382.0,-1.0,5137
2019-09-19,2454,8439232,3243635142,387.0,388.0,380.5,380.5,-1.5,5263
2019-09-20,2454,9398253,3623512418,381.5,388.0,381.5,386.5,6.0,5085
2019-09-23,2454,4616257,1790618058,385.5,391.0,384.5,388.0,1.5,3587
2019-09-24,2454,4040265,1561388555,388.0,389.0,384.5,387.0,-1.0,3028
2019-09-25,2454,8943671,3408717280,382.5,385.0,379.0,380.0,-7.0,6460
2019-09-26,2454,8219250,3112968604,382.0,384.0,374.0,376.0,-4.0,5751
2019-09-27,2454,9126978,3379890360,376.0,378.0,368.5,369.0,-7.0,6278
2019-10-01,2454,7417613,2769711658,369.5,376.5,369.0,376.5,7.5,4535
2019-10-02,2454,3950924,1474616152,374.0,375.5,372.0,372.0,-4.5,2937
2019-10-03,2454,8891382,3347302942,372.0,381.0,367.5,379.5,7.5,6013
2019-10-04,2454,7691915,2957855704,382.5,387.0,382.0,385.5,6.0,5690
2019-10-07,2454,5092932,1956043888,386.5,388.0,381.5,384.0,-1.5,3628
2019-10-08,2454,5088917,1955784128,384.0,385.5,383.0,384.5,0.5,3342
2019-10-09,2454,8426727,3163185625,382.0,382.5,372.0,372.0,-12.5,6485
2019-10-14,2454,14688516,5456678178,371.0,375.0,368.0,370.5,-1.5,9075
2019-10-15,2454,9994456,3680153808,370.0,371.5,366.0,367.0,-3.5,6593
2019-10-16,2454,12208364,4426876417,370.0,372.0,359.0,360.0,-7.0,8326
2019-10-17,2454,8885926,3273979046,364.0,372.0,362.0,371.0,11.0,6238
2019-10-18,2454,5956854,2214681244,373.5,374.0,369.0,370.0,-1.0,3990
2019-10-21,2454,4625574,1718007646,373.0,374.5,368.5,369.0,-1.0,3049
2019-10-22,2454,4971040,1838293880,369.5,372.0,367.5,371.5,2.5,3506
2019-10-23,2454,4064705,1504875260,370.5,372.0,368.0,372.0,0.5,2880
2019-10-24,2454,12750908,4836577448,376.5,381.5,376.0,381.5,9.5,7844
2019-10-25,2454,8223640,3147743849,385.0,386.0,379.0,379.0,-2.5,5607
2019-10-28,2454,7243786,2786058610,382.5,387.0,381.0,387.0,8.0,5136
2019-10-29,2454,13697380,5376008357,393.0,395.5,385.5,393.0,6.0,9300
2019-10-30,2454,11199167,4433427510,393.0,399.0,389.5,396.5,3.5,7757
2019-10-31,2454,24248661,9839422426,396.5,412.0,395.5,408.0,11.5,14601
2019-11-01,2454,10327206,4201516830,410.0,413.5,403.5,405.0,-3.0,7002
2019-11-04,2454,8229135,3368098350,405.0,412.0,404.5,412.0,7.0,5744
2019-11-05,2454,11961184,5044765677,411.5,426.0,411.5,425.0,13.0,8873
2019-11-06,2454,14687309,6309224497,425.5,434.0,423.0,434.0,9.0,9263
2019-11-07,2454,12569714,5343148326,428.0,431.0,421.0,425.0,-9.0,7615
2019-11-08,2454,13226485,5502170290,425.0,428.0,411.0,414.0,-11.0,8664
2019-11-11,2454,8447587,3433675288,412.0,412.0,403.0,403.5,-10.5,6131
2019-11-12,2454,5316072,2178548020,405.0,412.5,405.0,410.0,6.5,3890
2019-11-13,2454,5132554,2102157912,404.0,414.5,404.0,408.0,-2.0,3641
2019-11-14,2454,4915989,2011039465,409.5,413.0,405.0,410.5,2.5,3332
2019-11-15,2454,9908952,4176054260,414.0,426.0,413.5,422.0,11.5,7286
2019-11-18,2454,3777538,1581181658,418.5,421.0,416.5,419.5,-2.5,2813
2019-11-19,2454,3798032,1595204929,420.0,423.0,417.0,421.0,1.5,2837
2019-11-20,2454,6027873,2506359840,421.0,421.0,413.0,414.5,-6.5,3807
2019-11-21,2454,11781615,4771919500,410.0,412.5,398.0,407.0,-7.5,8243
2019-11-22,2454,7319917,2992980970,404.0,412.0,404.0,411.0,4.0,4964
2019-11-25,2454,9091715,3814838655,420.0,422.5,416.0,418.5,7.5,6278
2019-11-26,2454,11090564,4670771044,425.0,427.5,418.5,420.0,1.5,5691
2019-11-27,2454,6115772,2583821732,424.0,426.0,420.0,422.5,2.5,4489
2019-11-28,2454,9884036,4243949980,425.0,432.5,423.0,431.5,9.0,7469
2019-11-29,2454,11677430,4988662195,434.0,437.0,420.0,421.5,-10.0,7900
2019-12-02,2454,6767586,2826470537,418.5,425.0,412.0,416.5,-5.0,5007
2019-12-03,2454,7340205,3085144261,416.5,425.0,416.5,418.0,1.5,5232
2019-12-04,2454,6155565,2593854430,418.0,424.5,416.5,424.5,6.5,4243
2019-12-05,2454,6035907,2547424926,425.0,426.0,420.0,420.0,-4.5,4077
2019-12-06,2454,5400845,2253137020,420.5,422.0,415.0,415.0,-5.0,3827
2019-12-09,2454,10360273,4402306500,419.0,427.5,418.0,426.5,11.5,5298
2019-12-10,2454,3307268,1405491632,427.0,427.0,423.5,425.0,-1.5,2266
2019-12-11,2454,6041435,2575782495,423.0,429.0,423.0,429.0,4.0,2655
2019-12-12,2454,10296487,4419156339,430.5,432.5,426.5,427.5,-1.5,4425
2019-12-13,2454,8981136,3876742616,430.5,434.0,428.0,432.5,5.0,5962
2019-12-16,2454,11206360,4917489051,435.5,443.5,433.0,442.0,9.5,8079
2019-12-17,2454,16791241,7682430860,444.0,464.0,443.0,460.5,18.5,12576
2019-12-18,2454,11852129,5398380824,460.0,460.0,453.0,456.5,-4.0,6741
2019-12-19,2454,9032898,4102747586,455.5,456.0,451.5,454.5,-2.0,4482
2019-12-20,2454,14495688,6469186230,454.5,454.5,442.0,446.0,-8.5,6593
2019-12-23,2454,5692155,2549226365,445.5,450.0,442.0,449.0,3.0,2575
2019-12-24,2454,3108958,1386672768,448.0,448.0,444.5,445.0,-4.0,1978
2019-12-25,2454,2911788,1308453676,444.0,453.0,444.0,452.0,7.0,2348
2019-12-26,2454,5855027,2664446677,459.5,460.5,449.0,449.0,-3.0,4093
2019-12-27,2454,4173840,1876123708,451.5,452.5,446.0,446.5,-2.5,2964
2019-12-30,2454,2909387,1299160764,446.5,447.5,445.0,446.5,0.0,2076
2019-12-31,2454,5710571,2530779595,443.5,446.5,441.0,443.5,-3.0,3518
2020-01-02,2454,6237434,2758621262,445.0,446.0,440.5,441.5,-2.0,4171
2020-01-03,2454,12375266,5364928476,445.0,445.5,423.0,434.5,-7.0,9265
2020-01-06,2454,8520516,3632830840,428.0,431.5,424.0,424.0,-10.5,6039
2020-01-07,2454,11707155,4982703572,428.0,431.0,418.0,426.0,2.0,7952
2020-01-08,2454,9695448,4178143323,426.0,436.5,424.0,430.5,4.5,6606
2020-01-09,2454,7061194,3077279278,435.0,439.0,432.5,437.0,6.5,4873
2020-01-10,2454,7882248,3401903337,439.5,441.0,426.0,432.0,-5.0,5974
2020-01-13,2454,10239998,4358608124,432.0,435.0,422.0,422.0,-10.0,8127
2020-01-14,2454,19437055,8113096100,422.5,424.5,412.5,416.0,-6.0,12927
2020-01-15,2454,26086092,10741727720,409.0,419.0,406.5,416.0,0.0,17129
2020-01-16,2454,13075722,5495435494,419.0,423.5,415.0,421.0,5.0,8603
2020-01-17,2454,8818316,3724242970,428.0,428.0,418.5,420.5,-0.5,5956
2020-01-20,2454,6172773,2590427739,421.0,422.0,417.0,419.0,-1.5,4178
2020-01-30,2454,22330256,8733286560,400.0,400.5,382.5,383.5,-35.5,14587
2020-01-31,2454,10439123,4053010283,385.0,393.0,382.0,388.0,4.5,6604
2020-02-03,2454,10641830,4039690053,376.5,387.0,373.0,382.0,-6.0,6696
2020-02-04,2454,9511276,3714645692,384.0,396.5,384.0,390.5,8.5,6475
2020-02-05,2454,16355382,6272530188,390.5,390.5,378.5,381.0,-9.5,11107
2020-02-06,2454,10507866,4040943705,381.0,390.5,380.0,382.0,1.0,7266
2020-02-07,2454,10226510,3905283810,380.5,385.5,379.0,381.0,-1.0,6890
2020-02-10,2454,11049172,4211632204,377.5,386.5,375.0,380.0,-1.0,7215
2020-02-11,2454,11384133,4418605620,382.0,391.5,382.0,390.0,10.0,7917
2020-02-12,2454,13600808,5440307816,398.0,403.5,395.0,401.5,11.5,8503
2020-02-13,2454,15526270,6348760210,408.5,412.0,406.5,408.5,7.0,8732
2020-02-14,2454,9177582,3724845554,407.0,408.0,403.5,405.5,-3.0,6104
2020-02-17,2454,9237824,3669593100,397.5,399.5,394.0,398.0,-7.5,6894
2020-02-18,2454,7500223,2956294585,394.0,396.5,392.0,392.0,-6.0,5297
2020-02-19,2454,9008260,3519298920,395.0,396.0,387.5,388.5,-3.5,6307
2020-02-20,2454,8177571,3199218235,391.5,394.0,387.5,394.0,5.5,5293
2020-02-21,2454,7800080,3038322028,394.0,394.0,388.0,388.0,-6.0,6438
2020-02-24,2454,13117425,4973563735,382.5,384.5,376.0,377.0,-11.0,8825
2020-02-25,2454,10230047,3865178360,374.5,383.0,371.0,378.5,1.5,7545
2020-02-26,2454,10994144,4135433490,375.0,380.0,373.0,375.0,-3.5,7002
2020-02-27,2454,14733370,5392264050,376.0,378.0,360.0,360.0,-15.0,9355
2020-03-02,2454,11727602,4237999575,356.0,368.0,353.5,363.0,3.0,7845
2020-03-03,2454,10014005,3747508875,373.0,378.5,371.0,372.0,9.0,6126
2020-03-04,2454,10894688,4012499436,371.5,372.5,364.0,370.5,-1.5,5720
2020-03-05,2454,11305601,4317208665,377.5,385.0,376.0,385.0,14.5,7410
2020-03-06,2454,7682406,2914891650,380.0,382.5,376.5,378.5,-6.5,5211
2020-03-09,2454,11652891,4271197888,368.5,371.0,361.0,366.5,-12.0,7613
2020-03-10,2454,11832469,4357631145,363.5,373.5,362.0,373.5,7.0,7776
2020-03-11,2454,9371669,3471915840,373.5,377.0,362.0,363.0,-10.5,6371
2020-03-12,2454,19312208,6651230970,356.0,358.5,336.0,336.0,-27.0,12801
2020-03-13,2454,23633277,7679822957,307.5,348.0,305.0,341.0,5.0,15128
2020-03-16,2454,12157253,4020202713,333.0,342.5,320.0,320.0,-21.0,8087
2020-03-17,2454,14400860,4580804120,308.0,328.5,308.0,315.5,-4.5,9491
2020-03-18,2454,14131612,4441650824,315.5,321.5,301.5,301.5,-14.0,9639
2020-03-19,2454,25712419,7248969225,291.0,298.5,273.0,274.0,-27.5,16966
2020-03-20,2454,17586676,5245651976,296.0,301.0,287.0,301.0,27.0,8826
2020-03-23,2454,21198004,6537935776,307.0,314.0,296.0,308.0,7.0,14232
2020-03-24,2454,13447078,4486612738,336.0,338.5,326.0,330.0,22.0,8947
2020-03-25,2454,20283591,6973782076,348.0,353.0,330.0,334.5,4.5,13754
2020-03-26,2454,11554093,3906131492,339.0,345.0,328.0,343.5,9.0,8461
2020-03-27,2454,13224545,4583620030,359.5,359.5,336.5,340.0,-3.5,9161
2020-03-30,2454,11164349,3697049811,329.5,336.5,323.0,336.5,-3.5,7513
2020-03-31,2454,10956002,3640562391,339.0,343.5,326.0,327.5,-9.0,7793
2020-04-01,2454,6677209,2209097396,333.0,334.0,325.5,334.0,6.5,4960
2020-04-06,2454,8234391,2805449722,346.0,346.0,336.5,341.0,7.0,5494
2020-04-07,2454,10214322,3551388356,348.0,350.0,346.0,347.0,6.0,5632
2020-04-08,2454,6885590,2399316273,346.0,352.0,345.0,349.5,2.5,4941
2020-04-09,2454,8237776,2892865250,356.0,356.0,347.5,351.5,2.0,5200
2020-04-10,2454,6619621,2318809264,352.5,352.5,348.0,350.0,-1.5,4052
2020-04-13,2454,7148004,2515220408,349.0,354.5,348.5,351.5,1.5,4177
2020-04-14,2454,13578196,4929041591,354.0,368.5,353.5,365.5,14.0,8960
2020-04-15,2454,8890815,3253892664,370.0,370.5,363.5,365.5,0.0,5873
2020-04-16,2454,6871648,2491533020,361.0,365.5,360.5,361.5,-4.0,4174
2020-04-17,2454,13317197,4923770465,379.0,379.0,363.0,368.0,6.5,8819
2020-04-20,2454,5979488,2213219259,371.0,373.5,366.5,370.0,2.0,3799
2020-04-21,2454,11421460,4098032604,367.0,367.0,352.0,353.5,-16.5,8627
2020-04-22,2454,12142371,4208265880,350.0,352.0,342.0,346.0,-7.5,9299
2020-04-23,2454,8791011,3063268876,347.5,351.0,344.0,351.0,5.0,5965
2020-04-24,2454,6025467,2112875917,351.0,353.0,348.0,348.5,-2.5,4076
2020-04-27,2454,13194986,4820204264,357.0,374.0,355.5,372.0,23.5,9305
2020-04-28,2454,10769852,3988722587,374.5,375.0,363.5,375.0,3.0,7675
2020-04-29,2454,31507975,12411291051,400.0,400.0,386.5,398.0,23.0,21633
2020-04-30,2454,22045679,9056156448,412.0,415.5,405.0,415.0,17.0,14050
2020-05-04,2454,11748303,4709062700,404.0,405.0,398.0,399.5,-15.5,8589
2020-05-05,2454,7287899,2917832410,403.5,405.5,396.0,401.5,2.0,5685
2020-05-06,2454,10340772,4204073308,405.0,409.5,401.5,408.0,6.5,6072
2020-05-07,2454,8184230,3379054800,412.0,415.0,411.0,411.0,3.0,5478
2020-05-08,2454,6884964,2852857389,415.0,418.0,411.5,411.5,0.5,4489
2020-05-11,2454,6480940,2658770900,415.5,415.5,407.0,410.0,-1.5,4593
2020-05-12,2454,5093041,2075357228,408.0,409.5,404.0,407.0,-3.0,3520
2020-05-13,2454,11287740,4685732680,408.5,420.0,407.0,420.0,13.0,7564
2020-05-14,2454,8304088,3425799668,417.0,419.0,406.5,411.0,-9.0,6379
2020-05-15,2454,5826797,2391258070,414.0,415.5,404.5,411.0,0.0,4110
2020-05-18,2454,25672990,11420605156,452.0,452.0,436.5,440.5,29.5,16188
2020-05-19,2454,23381164,10775474986,462.5,464.0,458.0,462.0,21.5,14326
2020-05-20,2454,18969567,8904290369,467.0,479.0,464.0,470.0,8.0,12582
2020-05-21,2454,9455736,4403000074,470.0,472.0,460.5,464.5,-5.5,6202
2020-05-22,2454,15484024,6915073334,446.5,455.0,440.0,442.0,-22.5,10880
2020-05-25,2454,11364742,5164434635,451.5,460.0,449.0,460.0,18.0,7958
2020-05-26,2454,6684259,3099929881,460.0,468.0,458.0,460.0,0.0,4925
2020-05-27,2454,8859230,4103795784,465.0,466.0,459.5,464.5,4.5,5659
2020-05-28,2454,10968535,5042125065,468.0,469.0,453.5,460.0,-4.5,7753
2020-05-29,2454,9592183,4434895676,460.0,467.0,453.5,463.0,3.0,5039
2020-06-01,2454,8808266,4094933126,468.0,470.0,460.0,461.5,-1.5,5843
2020-06-02,2454,17040745,8263201631,488.0,490.5,479.5,485.0,23.5,11511
2020-06-03,2454,9783845,4795053535,492.0,493.5,487.0,490.0,5.0,6731
2020-06-04,2454,8538190,4164028020,485.0,493.0,482.0,490.0,0.0,5735
2020-06-05,2454,8958917,4427235038,493.0,497.5,491.0,494.0,4.0,5831
2020-06-08,2454,9669114,4816878316,495.5,505.0,493.0,494.5,0.5,6567
2020-06-09,2454,7942284,3924509580,491.0,499.5,487.5,497.5,3.0,5550
2020-06-10,2454,6677972,3336974966,495.5,503.0,495.0,500.0,2.5,4723
2020-06-11,2454,11175186,5609874256,500.0,509.0,496.0,496.5,-3.5,6813
2020-06-12,2454,12644920,6151832640,473.0,495.5,473.0,492.5,-4.0,7828
2020-06-15,2454,7204482,3586931838,498.0,505.0,492.5,492.5,0.0,5822
2020-06-16,2454,11665647,5862318882,492.0,510.0,491.5,510.0,17.5,8554
2020-06-17,2454,7132179,3630936522,511.0,516.0,505.0,510.0,0.0,4807
2020-06-18,2454,5601592,2864049135,515.0,515.0,508.0,513.0,3.0,4127
2020-06-19,2454,22189522,11989751968,520.0,560.0,518.0,546.0,33.0,15535
2020-06-22,2454,17896887,10151518290,553.0,576.0,546.0,576.0,30.0,13403
2020-06-23,2454,16106824,9274502722,580.0,594.0,558.0,574.0,-2.0,12564
2020-06-24,2454,9137582,5259213560,572.0,584.0,568.0,580.0,6.0,7353
2020-06-29,2454,12360207,7025233756,566.0,576.0,563.0,565.0,-15.0,8848
2020-06-30,2454,9477547,5446853713,569.0,579.0,568.0,579.0,14.0,6474
2020-07-01,2454,7704668,4509588420,590.0,594.0,575.0,577.0,-2.0,6026
2020-07-02,2454,6031098,3479994448,577.0,582.0,573.0,574.0,-3.0,4713
2020-07-03,2454,8709502,5076814670,575.0,587.0,575.0,585.0,11.0,6503
2020-07-06,2454,7257983,4246965987,587.0,589.0,580.0,589.0,0.0,5745
2020-07-07,2454,19739242,12030718684,598.0,632.0,595.0,618.0,29.0,13788
2020-07-08,2454,23384399,15334797441,629.0,674.0,625.0,661.0,43.0,17451
2020-07-09,2454,17228954,11275283916,661.0,663.0,640.0,651.0,-10.0,14157
2020-07-10,2454,17015547,10729476093,641.0,647.0,616.0,616.0,-35.0,13330
2020-07-13,2454,10446840,6560638360,626.0,639.0,618.0,629.0,13.0,8478
2020-07-14,2454,9446920,5812727670,627.0,628.0,610.0,611.0,-18.0,7700
2020-07-15,2454,14729162,8973203197,612.0,618.0,598.0,609.0,-2.0,11055
2020-07-16,2454,7417218,4474246018,601.0,612.0,599.0,599.0,-10.0,6190
2020-07-17,2454,8994459,5420967613,598.0,608.0,596.0,607.0,8.0,7114
2020-07-20,2454,9008151,5388054902,609.0,611.0,590.0,601.0,-6.0,7345
2020-07-21,2454,15777808,9951824696,612.0,643.0,612.0,637.0,36.0,12392
2020-07-22,2454,17852109,11827985376,659.0,670.0,651.0,664.0,27.0,13618
2020-07-23,2454,17793987,11920667659,658.0,687.0,653.0,677.0,13.0,13937
2020-07-24,2454,24419901,16795888977,677.0,703.0,670.0,675.0,-2.0,19725
2020-07-27,2454,21431219,15305966243,695.0,737.0,691.0,728.0,53.0,17615
2020-07-28,2454,36378539,26105851132,741.0,763.0,680.0,680.0,-48.0,28746
2020-07-29,2454,14628939,9963495157,683.0,694.0,667.0,682.0,2.0,11816
2020-07-30,2454,13796896,9398689156,686.0,694.0,670.0,683.0,1.0,10458
2020-07-31,2454,15072563,10404919783,678.0,707.0,670.0,701.0,18.0,11281
2020-08-03,2454,25733096,18346505200,743.0,743.0,695.0,696.0,-5.0,18912
2020-08-04,2454,19275303,13831395469,703.0,732.0,700.0,732.0,36.0,15575
2020-08-05,2454,13153226,9617048441,735.0,739.0,722.0,730.0,-2.0,11020
2020-08-06,2454,12890678,9525236974,736.0,753.0,730.0,732.0,2.0,10579
2020-08-07,2454,14627882,10442868630,730.0,736.0,704.0,705.0,-27.0,11960
2020-08-10,2454,11142754,7852221586,696.0,714.0,696.0,706.0,1.0,8617
2020-08-11,2454,9919208,6937393600,698.0,708.0,691.0,693.0,-13.0,7588
2020-08-12,2454,11143131,7593118866,684.0,690.0,674.0,680.0,-13.0,9131
2020-08-13,2454,11410405,7843859640,700.0,702.0,671.0,684.0,4.0,8500
2020-08-14,2454,9672925,6534060700,670.0,683.0,670.0,680.0,-4.0,7620
2020-08-17,2454,6056362,4133827694,684.0,689.0,677.0,685.0,5.0,4901
2020-08-18,2454,42389663,26292418734,617.0,642.0,617.0,617.0,-68.0,29380
2020-08-19,2454,23597107,14523241377,618.0,626.0,605.0,609.0,-8.0,16757
2020-08-20,2454,34547307,19914507343,603.0,611.0,551.0,565.0,-44.0,25051
2020-08-21,2454,21528784,12783058888,583.0,606.0,581.0,604.0,39.0,16027
2020-08-24,2454,14910954,8782716860,599.0,600.0,583.0,585.0,-19.0,10811
2020-08-25,2454,9904789,5827153088,592.0,594.0,584.0,589.0,4.0,7028
2020-08-26,2454,10781130,6225606530,585.0,586.0,573.0,578.0,-11.0,8424
2020-08-27,2454,15405596,8699815356,583.0,586.0,555.0,558.0,-20.0,11910
2020-08-28,2454,13150295,7431101510,558.0,575.0,553.0,574.0,16.0,9934
2020-08-31,2454,17151699,9604529440,580.0,583.0,552.0,556.0,-18.0,11460
2020-09-01,2454,11319355,6433047190,559.0,577.0,553.0,576.0,20.0,8040
2020-09-02,2454,18844801,11280884998,605.0,609.0,590.0,596.0,20.0,12899
2020-09-03,2454,13567883,8257205598,614.0,615.0,598.0,603.0,7.0,9148
2020-09-04,2454,13800424,8238699944,589.0,610.0,582.0,603.0,0.0,10195
2020-09-07,2454,7096189,4261503400,608.0,613.0,593.0,598.0,-5.0,5150
2020-09-08,2454,6683057,4042322428,602.0,614.0,598.0,604.0,6.0,4994
2020-09-09,2454,10536718,6239805210,594.0,599.0,586.0,595.0,-9.0,6741
2020-09-10,2454,7308603,4393136800,601.0,607.0,598.0,599.0,4.0,5081
